y,A,Z,N,A^2,A^3,A^4,A^1/2,A^1/3,A^2/3,1/A,1/A^2,1/A^3,1/A^4,A^-1/2,A^-1/3,A^-2/3,Z^2,Z^3,Z^4,Z^1/2,Z^1/3,Z^2/3,1/Z,1/Z^2,1/Z^3,1/Z^4,Z^-1/2,Z^-1/3,Z^-2/3,N^2,N^3,N^4,N^1/2,N^1/3,N^2/3,1/N,1/N^2,1/N^3,1/N^4,N^-1/2,N^-1/3,N^-2/3,Parity
8.3983734,99,48,51,9801,970299,96059601,9.949874371,4.626065009,21.40047747,0.01010101,0.00010203,1.03061E-06,1.04102E-08,0.100503782,0.216166439,0.046727929,2304,110592,5308416,6.92820323,3.634241186,13.207709,0.020833333,0.000434028,9.04225E-06,1.8838E-07,0.144337567,0.275160604,0.075713358,2601,132651,6765201,7.141428429,3.708429769,13.75245135,0.019607843,0.000384468,7.53858E-06,1.47815E-07,0.140028008,0.269655909,0.072714309,0
8.2445085,100,37,63,10000,1000000,100000000,10,4.641588834,21.5443469,0.01,0.0001,0.000001,0.00000001,0.1,0.215443469,0.046415888,1369,50653,1874161,6.08276253,3.332221852,11.10370247,0.027027027,0.00073046,1.97422E-05,5.33572E-07,0.164398987,0.300100067,0.09006005,3969,250047,15752961,7.937253933,3.979057208,15.83289626,0.015873016,0.000251953,3.99925E-06,6.34801E-08,0.125988158,0.251315814,0.063159638,-1
8.3722012,100,38,62,10000,1000000,100000000,10,4.641588834,21.5443469,0.01,0.0001,0.000001,0.00000001,0.1,0.215443469,0.046415888,1444,54872,2085136,6.164414003,3.361975407,11.30287864,0.026315789,0.000692521,1.82242E-05,4.79585E-07,0.162221421,0.297444175,0.088473037,3844,238328,14776336,7.874007874,3.95789161,15.66490599,0.016129032,0.000260146,4.1959E-06,6.76758E-08,0.127000127,0.252659774,0.063836961,1
8.4394151,100,39,61,10000,1000000,100000000,10,4.641588834,21.5443469,0.01,0.0001,0.000001,0.00000001,0.1,0.215443469,0.046415888,1521,59319,2313441,6.244997998,3.391211443,11.50031505,0.025641026,0.000657462,1.6858E-05,4.32257E-07,0.160128154,0.294879873,0.08695414,3721,226981,13845841,7.810249676,3.936497183,15.49601007,0.016393443,0.000268745,4.40566E-06,7.22239E-08,0.12803688,0.254032952,0.064532741,-1
8.5221066,100,40,60,10000,1000000,100000000,10,4.641588834,21.5443469,0.01,0.0001,0.000001,0.00000001,0.1,0.215443469,0.046415888,1600,64000,2560000,6.32455532,3.419951893,11.69607095,0.025,0.000625,0.000015625,3.90625E-07,0.158113883,0.292401774,0.085498797,3600,216000,12960000,7.745966692,3.914867641,15.32618865,0.016666667,0.000277778,4.62963E-06,7.71605E-08,0.129099445,0.255436477,0.065247794,1
8.5484683,100,41,59,10000,1000000,100000000,10,4.641588834,21.5443469,0.01,0.0001,0.000001,0.00000001,0.1,0.215443469,0.046415888,1681,68921,2825761,6.403124237,3.44821724,11.89020214,0.024390244,0.000594884,1.45094E-05,3.53887E-07,0.156173762,0.29000493,0.08410286,3481,205379,12117361,7.681145748,3.892996416,15.15542109,0.016949153,0.000287274,4.86905E-06,8.25262E-08,0.130188911,0.256871544,0.06598299,-1
8.6046626,100,42,58,10000,1000000,100000000,10,4.641588834,21.5443469,0.01,0.0001,0.000001,0.00000001,0.1,0.215443469,0.046415888,1764,74088,3111696,6.480740698,3.476026645,12.08276124,0.023809524,0.000566893,1.34975E-05,3.21368E-07,0.15430335,0.287684791,0.082762539,3364,195112,11316496,7.615773106,3.870876641,14.98368597,0.017241379,0.000297265,5.12526E-06,8.83666E-08,0.131306433,0.258339413,0.066739252,1
8.5951184,100,43,57,10000,1000000,100000000,10,4.641588834,21.5443469,0.01,0.0001,0.000001,0.00000001,0.1,0.215443469,0.046415888,1849,79507,3418801,6.557438524,3.50339806,12.27379797,0.023255814,0.000540833,1.25775E-05,2.925E-07,0.15249857,0.285437162,0.081474373,3249,185193,10556001,7.549834435,3.848501131,14.81096096,0.01754386,0.000307787,5.39977E-06,9.47328E-08,0.132453236,0.25984142,0.067517564,-1
8.6193593,100,44,56,10000,1000000,100000000,10,4.641588834,21.5443469,0.01,0.0001,0.000001,0.00000001,0.1,0.215443469,0.046415888,1936,85184,3748096,6.633249581,3.530348335,12.46335937,0.022727273,0.000516529,1.17393E-05,2.66802E-07,0.150755672,0.283258167,0.080235189,3136,175616,9834496,7.483314774,3.825862366,14.63722284,0.017857143,0.000318878,5.69424E-06,1.01683E-07,0.133630621,0.261378979,0.068318971,1
8.5751732,100,45,55,10000,1000000,100000000,10,4.641588834,21.5443469,0.01,0.0001,0.000001,0.00000001,0.1,0.215443469,0.046415888,2025,91125,4100625,6.708203932,3.556893304,12.65148998,0.022222222,0.000493827,1.09739E-05,2.43865E-07,0.149071198,0.281144222,0.079042073,3025,166375,9150625,7.416198487,3.802952461,14.46244742,0.018181818,0.000330579,6.01052E-06,1.09282E-07,0.134839972,0.262953589,0.06914459,-1
8.5635652,100,46,54,10000,1000000,100000000,10,4.641588834,21.5443469,0.01,0.0001,0.000001,0.00000001,0.1,0.215443469,0.046415888,2116,97336,4477456,6.782329983,3.583047871,12.83823205,0.02173913,0.00047259,1.02737E-05,2.23341E-07,0.147441956,0.279092001,0.077892345,2916,157464,8503056,7.348469228,3.77976315,14.28660947,0.018518519,0.000342936,6.35066E-06,1.17605E-07,0.136082763,0.264566842,0.069995614,1
8.4849947,100,47,53,10000,1000000,100000000,10,4.641588834,21.5443469,0.01,0.0001,0.000001,0.00000001,0.1,0.215443469,0.046415888,2209,103823,4879681,6.8556546,3.60882608,13.02362568,0.021276596,0.000452694,9.63178E-06,2.04931E-07,0.145864991,0.277098419,0.076783534,2809,148877,7890481,7.280109889,3.756285754,14.10968267,0.018867925,0.000355999,6.71695E-06,1.26735E-07,0.137360564,0.266220428,0.070873316,-1
8.4377375,100,48,52,10000,1000000,100000000,10,4.641588834,21.5443469,0.01,0.0001,0.000001,0.00000001,0.1,0.215443469,0.046415888,2304,110592,5308416,6.92820323,3.634241186,13.207709,0.020833333,0.000434028,9.04225E-06,1.8838E-07,0.144337567,0.275160604,0.075713358,2704,140608,7311616,7.211102551,3.732511157,13.93163954,0.019230769,0.000369822,7.11197E-06,1.36769E-07,0.138675049,0.267916145,0.071779061,1
8.3297495,100,49,51,10000,1000000,100000000,10,4.641588834,21.5443469,0.01,0.0001,0.000001,0.00000001,0.1,0.215443469,0.046415888,2401,117649,5764801,7,3.65930571,13.39051828,0.020408163,0.000416493,8.49986E-06,1.73467E-07,0.142857143,0.273275883,0.074679708,2601,132651,6765201,7.141428429,3.708429769,13.75245135,0.019607843,0.000384468,7.53858E-06,1.47815E-07,0.140028008,0.269655909,0.072714309,-1
8.251626,100,50,50,10000,1000000,100000000,10,4.641588834,21.5443469,0.01,0.0001,0.000001,0.00000001,0.1,0.215443469,0.046415888,2500,125000,6250000,7.071067812,3.684031499,13.57208808,0.02,0.0004,0.000008,0.00000016,0.141421356,0.271441762,0.07368063,2500,125000,6250000,7.071067812,3.684031499,13.57208808,0.02,0.0004,0.000008,0.00000016,0.141421356,0.271441762,0.07368063,1
8.2061753,101,37,64,10201,1030301,104060401,10.04987562,4.657009508,21.68773756,0.00990099,9.80296E-05,9.7059E-07,9.6098E-09,0.099503719,0.214730075,0.046109005,1369,50653,1874161,6.08276253,3.332221852,11.10370247,0.027027027,0.00073046,1.97422E-05,5.33572E-07,0.164398987,0.300100067,0.09006005,4096,262144,16777216,8,4,16,0.015625,0.000244141,3.8147E-06,5.96046E-08,0.125,0.25,0.0625,0
8.3247411,101,38,63,10201,1030301,104060401,10.04987562,4.657009508,21.68773756,0.00990099,9.80296E-05,9.7059E-07,9.6098E-09,0.099503719,0.214730075,0.046109005,1444,54872,2085136,6.164414003,3.361975407,11.30287864,0.026315789,0.000692521,1.82242E-05,4.79585E-07,0.162221421,0.297444175,0.088473037,3969,250047,15752961,7.937253933,3.979057208,15.83289626,0.015873016,0.000251953,3.99925E-06,6.34801E-08,0.125988158,0.251315814,0.063159638,0
8.4133305,101,39,62,10201,1030301,104060401,10.04987562,4.657009508,21.68773756,0.00990099,9.80296E-05,9.7059E-07,9.6098E-09,0.099503719,0.214730075,0.046109005,1521,59319,2313441,6.244997998,3.391211443,11.50031505,0.025641026,0.000657462,1.6858E-05,4.32257E-07,0.160128154,0.294879873,0.08695414,3844,238328,14776336,7.874007874,3.95789161,15.66490599,0.016129032,0.000260146,4.1959E-06,6.76758E-08,0.127000127,0.252659774,0.063836961,0
8.4858439,101,40,61,10201,1030301,104060401,10.04987562,4.657009508,21.68773756,0.00990099,9.80296E-05,9.7059E-07,9.6098E-09,0.099503719,0.214730075,0.046109005,1600,64000,2560000,6.32455532,3.419951893,11.69607095,0.025,0.000625,0.000015625,3.90625E-07,0.158113883,0.292401774,0.085498797,3721,226981,13845841,7.810249676,3.936497183,15.49601007,0.016393443,0.000268745,4.40566E-06,7.22239E-08,0.12803688,0.254032952,0.064532741,0
8.5348355,101,41,60,10201,1030301,104060401,10.04987562,4.657009508,21.68773756,0.00990099,9.80296E-05,9.7059E-07,9.6098E-09,0.099503719,0.214730075,0.046109005,1681,68921,2825761,6.403124237,3.44821724,11.89020214,0.024390244,0.000594884,1.45094E-05,3.53887E-07,0.156173762,0.29000493,0.08410286,3600,216000,12960000,7.745966692,3.914867641,15.32618865,0.016666667,0.000277778,4.62963E-06,7.71605E-08,0.129099445,0.255436477,0.065247794,0
8.5729159,101,42,59,10201,1030301,104060401,10.04987562,4.657009508,21.68773756,0.00990099,9.80296E-05,9.7059E-07,9.6098E-09,0.099503719,0.214730075,0.046109005,1764,74088,3111696,6.480740698,3.476026645,12.08276124,0.023809524,0.000566893,1.34975E-05,3.21368E-07,0.15430335,0.287684791,0.082762539,3481,205379,12117361,7.681145748,3.892996416,15.15542109,0.016949153,0.000287274,4.86905E-06,8.25262E-08,0.130188911,0.256871544,0.06598299,0
8.5931366,101,43,58,10201,1030301,104060401,10.04987562,4.657009508,21.68773756,0.00990099,9.80296E-05,9.7059E-07,9.6098E-09,0.099503719,0.214730075,0.046109005,1849,79507,3418801,6.557438524,3.50339806,12.27379797,0.023255814,0.000540833,1.25775E-05,2.925E-07,0.15249857,0.285437162,0.081474373,3364,195112,11316496,7.615773106,3.870876641,14.98368597,0.017241379,0.000297265,5.12526E-06,8.83666E-08,0.131306433,0.258339413,0.066739252,0
8.601366,101,44,57,10201,1030301,104060401,10.04987562,4.657009508,21.68773756,0.00990099,9.80296E-05,9.7059E-07,9.6098E-09,0.099503719,0.214730075,0.046109005,1936,85184,3748096,6.633249581,3.530348335,12.46335937,0.022727273,0.000516529,1.17393E-05,2.66802E-07,0.150755672,0.283258167,0.080235189,3249,185193,10556001,7.549834435,3.848501131,14.81096096,0.01754386,0.000307787,5.39977E-06,9.47328E-08,0.132453236,0.25984142,0.067517564,0
8.5882172,101,45,56,10201,1030301,104060401,10.04987562,4.657009508,21.68773756,0.00990099,9.80296E-05,9.7059E-07,9.6098E-09,0.099503719,0.214730075,0.046109005,2025,91125,4100625,6.708203932,3.556893304,12.65148998,0.022222222,0.000493827,1.09739E-05,2.43865E-07,0.149071198,0.281144222,0.079042073,3136,175616,9834496,7.483314774,3.825862366,14.63722284,0.017857143,0.000318878,5.69424E-06,1.01683E-07,0.133630621,0.261378979,0.068318971,0
8.5608644,101,46,55,10201,1030301,104060401,10.04987562,4.657009508,21.68773756,0.00990099,9.80296E-05,9.7059E-07,9.6098E-09,0.099503719,0.214730075,0.046109005,2116,97336,4477456,6.782329983,3.583047871,12.83823205,0.02173913,0.00047259,1.02737E-05,2.23341E-07,0.147441956,0.279092001,0.077892345,3025,166375,9150625,7.416198487,3.802952461,14.46244742,0.018181818,0.000330579,6.01052E-06,1.09282E-07,0.134839972,0.262953589,0.06914459,0
8.5125465,101,47,54,10201,1030301,104060401,10.04987562,4.657009508,21.68773756,0.00990099,9.80296E-05,9.7059E-07,9.6098E-09,0.099503719,0.214730075,0.046109005,2209,103823,4879681,6.8556546,3.60882608,13.02362568,0.021276596,0.000452694,9.63178E-06,2.04931E-07,0.145864991,0.277098419,0.076783534,2916,157464,8503056,7.348469228,3.77976315,14.28660947,0.018518519,0.000342936,6.35066E-06,1.17605E-07,0.136082763,0.264566842,0.069995614,0
8.4503657,101,48,53,10201,1030301,104060401,10.04987562,4.657009508,21.68773756,0.00990099,9.80296E-05,9.7059E-07,9.6098E-09,0.099503719,0.214730075,0.046109005,2304,110592,5308416,6.92820323,3.634241186,13.207709,0.020833333,0.000434028,9.04225E-06,1.8838E-07,0.144337567,0.275160604,0.075713358,2809,148877,7890481,7.280109889,3.756285754,14.10968267,0.018867925,0.000355999,6.71695E-06,1.26735E-07,0.137360564,0.266220428,0.070873316,0
8.370426,101,49,52,10201,1030301,104060401,10.04987562,4.657009508,21.68773756,0.00990099,9.80296E-05,9.7059E-07,9.6098E-09,0.099503719,0.214730075,0.046109005,2401,117649,5764801,7,3.65930571,13.39051828,0.020408163,0.000416493,8.49986E-06,1.73467E-07,0.142857143,0.273275883,0.074679708,2704,140608,7311616,7.211102551,3.732511157,13.93163954,0.019230769,0.000369822,7.11197E-06,1.36769E-07,0.138675049,0.267916145,0.071779061,0
8.281103,101,50,51,10201,1030301,104060401,10.04987562,4.657009508,21.68773756,0.00990099,9.80296E-05,9.7059E-07,9.6098E-09,0.099503719,0.214730075,0.046109005,2500,125000,6250000,7.071067812,3.684031499,13.57208808,0.02,0.0004,0.000008,0.00000016,0.141421356,0.271441762,0.07368063,2601,132651,6765201,7.141428429,3.708429769,13.75245135,0.019607843,0.000384468,7.53858E-06,1.47815E-07,0.140028008,0.269655909,0.072714309,0
8.1527443,102,37,65,10404,1061208,108243216,10.09950494,4.672328728,21.83065575,0.009803922,9.61169E-05,9.42322E-07,9.23845E-09,0.099014754,0.214026037,0.045807144,1369,50653,1874161,6.08276253,3.332221852,11.10370247,0.027027027,0.00073046,1.97422E-05,5.33572E-07,0.164398987,0.300100067,0.09006005,4225,274625,17850625,8.062257748,4.020725759,16.16623563,0.015384615,0.000236686,3.64133E-06,5.60204E-08,0.124034735,0.248711317,0.061857319,-1
8.2912213,102,38,64,10404,1061208,108243216,10.09950494,4.672328728,21.83065575,0.009803922,9.61169E-05,9.42322E-07,9.23845E-09,0.099014754,0.214026037,0.045807144,1444,54872,2085136,6.164414003,3.361975407,11.30287864,0.026315789,0.000692521,1.82242E-05,4.79585E-07,0.162221421,0.297444175,0.088473037,4096,262144,16777216,8,4,16,0.015625,0.000244141,3.8147E-06,5.96046E-08,0.125,0.25,0.0625,1
8.3719172,102,39,63,10404,1061208,108243216,10.09950494,4.672328728,21.83065575,0.009803922,9.61169E-05,9.42322E-07,9.23845E-09,0.099014754,0.214026037,0.045807144,1521,59319,2313441,6.244997998,3.391211443,11.50031505,0.025641026,0.000657462,1.6858E-05,4.32257E-07,0.160128154,0.294879873,0.08695414,3969,250047,15752961,7.937253933,3.979057208,15.83289626,0.015873016,0.000251953,3.99925E-06,6.34801E-08,0.125988158,0.251315814,0.063159638,-1
8.466294,102,40,62,10404,1061208,108243216,10.09950494,4.672328728,21.83065575,0.009803922,9.61169E-05,9.42322E-07,9.23845E-09,0.099014754,0.214026037,0.045807144,1600,64000,2560000,6.32455532,3.419951893,11.69607095,0.025,0.000625,0.000015625,3.90625E-07,0.158113883,0.292401774,0.085498797,3844,238328,14776336,7.874007874,3.95789161,15.66490599,0.016129032,0.000260146,4.1959E-06,6.76758E-08,0.127000127,0.252659774,0.063836961,1
8.5048675,102,41,61,10404,1061208,108243216,10.09950494,4.672328728,21.83065575,0.009803922,9.61169E-05,9.42322E-07,9.23845E-09,0.099014754,0.214026037,0.045807144,1681,68921,2825761,6.403124237,3.44821724,11.89020214,0.024390244,0.000594884,1.45094E-05,3.53887E-07,0.156173762,0.29000493,0.08410286,3721,226981,13845841,7.810249676,3.936497183,15.49601007,0.016393443,0.000268745,4.40566E-06,7.22239E-08,0.12803688,0.254032952,0.064532741,-1
8.5683994,102,42,60,10404,1061208,108243216,10.09950494,4.672328728,21.83065575,0.009803922,9.61169E-05,9.42322E-07,9.23845E-09,0.099014754,0.214026037,0.045807144,1764,74088,3111696,6.480740698,3.476026645,12.08276124,0.023809524,0.000566893,1.34975E-05,3.21368E-07,0.15430335,0.287684791,0.082762539,3600,216000,12960000,7.745966692,3.914867641,15.32618865,0.016666667,0.000277778,4.62963E-06,7.71605E-08,0.129099445,0.255436477,0.065247794,1
8.5706514,102,43,59,10404,1061208,108243216,10.09950494,4.672328728,21.83065575,0.009803922,9.61169E-05,9.42322E-07,9.23845E-09,0.099014754,0.214026037,0.045807144,1849,79507,3418801,6.557438524,3.50339806,12.27379797,0.023255814,0.000540833,1.25775E-05,2.925E-07,0.15249857,0.285437162,0.081474373,3481,205379,12117361,7.681145748,3.892996416,15.15542109,0.016949153,0.000287274,4.86905E-06,8.25262E-08,0.130188911,0.256871544,0.06598299,-1
8.6074275,102,44,58,10404,1061208,108243216,10.09950494,4.672328728,21.83065575,0.009803922,9.61169E-05,9.42322E-07,9.23845E-09,0.099014754,0.214026037,0.045807144,1936,85184,3748096,6.633249581,3.530348335,12.46335937,0.022727273,0.000516529,1.17393E-05,2.66802E-07,0.150755672,0.283258167,0.080235189,3364,195112,11316496,7.615773106,3.870876641,14.98368597,0.017241379,0.000297265,5.12526E-06,8.83666E-08,0.131306433,0.258339413,0.066739252,1
8.5769818,102,45,57,10404,1061208,108243216,10.09950494,4.672328728,21.83065575,0.009803922,9.61169E-05,9.42322E-07,9.23845E-09,0.099014754,0.214026037,0.045807144,2025,91125,4100625,6.708203932,3.556893304,12.65148998,0.022222222,0.000493827,1.09739E-05,2.43865E-07,0.149071198,0.281144222,0.079042073,3249,185193,10556001,7.549834435,3.848501131,14.81096096,0.01754386,0.000307787,5.39977E-06,9.47328E-08,0.132453236,0.25984142,0.067517564,-1
8.5802887,102,46,56,10404,1061208,108243216,10.09950494,4.672328728,21.83065575,0.009803922,9.61169E-05,9.42322E-07,9.23845E-09,0.099014754,0.214026037,0.045807144,2116,97336,4477456,6.782329983,3.583047871,12.83823205,0.02173913,0.00047259,1.02737E-05,2.23341E-07,0.147441956,0.279092001,0.077892345,3136,175616,9834496,7.483314774,3.825862366,14.63722284,0.017857143,0.000318878,5.69424E-06,1.01683E-07,0.133630621,0.261378979,0.068318971,1
8.517165,102,47,55,10404,1061208,108243216,10.09950494,4.672328728,21.83065575,0.009803922,9.61169E-05,9.42322E-07,9.23845E-09,0.099014754,0.214026037,0.045807144,2209,103823,4879681,6.8556546,3.60882608,13.02362568,0.021276596,0.000452694,9.63178E-06,2.04931E-07,0.145864991,0.277098419,0.076783534,3025,166375,9150625,7.416198487,3.802952461,14.46244742,0.018181818,0.000330579,6.01052E-06,1.09282E-07,0.134839972,0.262953589,0.06914459,-1
8.4841322,102,48,54,10404,1061208,108243216,10.09950494,4.672328728,21.83065575,0.009803922,9.61169E-05,9.42322E-07,9.23845E-09,0.099014754,0.214026037,0.045807144,2304,110592,5308416,6.92820323,3.634241186,13.207709,0.020833333,0.000434028,9.04225E-06,1.8838E-07,0.144337567,0.275160604,0.075713358,2916,157464,8503056,7.348469228,3.77976315,14.28660947,0.018518519,0.000342936,6.35066E-06,1.17605E-07,0.136082763,0.264566842,0.069995614,1
8.3885719,102,49,53,10404,1061208,108243216,10.09950494,4.672328728,21.83065575,0.009803922,9.61169E-05,9.42322E-07,9.23845E-09,0.099014754,0.214026037,0.045807144,2401,117649,5764801,7,3.65930571,13.39051828,0.020408163,0.000416493,8.49986E-06,1.73467E-07,0.142857143,0.273275883,0.074679708,2809,148877,7890481,7.280109889,3.756285754,14.10968267,0.018867925,0.000355999,6.71695E-06,1.26735E-07,0.137360564,0.266220428,0.070873316,-1
8.3244313,102,50,52,10404,1061208,108243216,10.09950494,4.672328728,21.83065575,0.009803922,9.61169E-05,9.42322E-07,9.23845E-09,0.099014754,0.214026037,0.045807144,2500,125000,6250000,7.071067812,3.684031499,13.57208808,0.02,0.0004,0.000008,0.00000016,0.141421356,0.271441762,0.07368063,2704,140608,7311616,7.211102551,3.732511157,13.93163954,0.019230769,0.000369822,7.11197E-06,1.36769E-07,0.138675049,0.267916145,0.071779061,1
8.3426336,103,39,64,10609,1092727,112550881,10.14889157,4.687548148,21.97310764,0.009708738,9.42596E-05,9.15142E-07,8.88487E-09,0.098532928,0.213331142,0.045510176,1521,59319,2313441,6.244997998,3.391211443,11.50031505,0.025641026,0.000657462,1.6858E-05,4.32257E-07,0.160128154,0.294879873,0.08695414,4096,262144,16777216,8,4,16,0.015625,0.000244141,3.8147E-06,5.96046E-08,0.125,0.25,0.0625,0
8.4258337,103,40,63,10609,1092727,112550881,10.14889157,4.687548148,21.97310764,0.009708738,9.42596E-05,9.15142E-07,8.88487E-09,0.098532928,0.213331142,0.045510176,1600,64000,2560000,6.32455532,3.419951893,11.69607095,0.025,0.000625,0.000015625,3.90625E-07,0.158113883,0.292401774,0.085498797,3969,250047,15752961,7.937253933,3.979057208,15.83289626,0.015873016,0.000251953,3.99925E-06,6.34801E-08,0.125988158,0.251315814,0.063159638,0
8.488332,103,41,62,10609,1092727,112550881,10.14889157,4.687548148,21.97310764,0.009708738,9.42596E-05,9.15142E-07,8.88487E-09,0.098532928,0.213331142,0.045510176,1681,68921,2825761,6.403124237,3.44821724,11.89020214,0.024390244,0.000594884,1.45094E-05,3.53887E-07,0.156173762,0.29000493,0.08410286,3844,238328,14776336,7.874007874,3.95789161,15.66490599,0.016129032,0.000260146,4.1959E-06,6.76758E-08,0.127000127,0.252659774,0.063836961,0
8.5382672,103,42,61,10609,1092727,112550881,10.14889157,4.687548148,21.97310764,0.009708738,9.42596E-05,9.15142E-07,8.88487E-09,0.098532928,0.213331142,0.045510176,1764,74088,3111696,6.480740698,3.476026645,12.08276124,0.023809524,0.000566893,1.34975E-05,3.21368E-07,0.15430335,0.287684791,0.082762539,3721,226981,13845841,7.810249676,3.936497183,15.49601007,0.016393443,0.000268745,4.40566E-06,7.22239E-08,0.12803688,0.254032952,0.064532741,0
